original_id,original_name,original_tweeter,retweet_id,retweet_time,retweeter,retweeter_name
1201244243509035009,Green Bay Packers,35865630,1201259210916454400,2019-12-01 21:58:08,473340446,Jordyn
1201249708082991104,NFL GameDay,352499224,1201259152355385344,2019-12-01 21:57:54,3227383974,Marcus Wehr
1201243246036471811,GBP Daily,4656272179,1201259141911793665,2019-12-01 21:57:52,1053829146,G❤️
1201244243509035009,Green Bay Packers,35865630,1201259130960396289,2019-12-01 21:57:49,242827848,BRENDA BOLIO
1201249801624530945,NFL,19426551,1201259116750155777,2019-12-01 21:57:46,1623105589,The Candy Shop
1201249801624530945,NFL,19426551,1201259115076472832,2019-12-01 21:57:46,2864492055,"Dori J. Mouawad - DJM Software, LLC"
1201257266915229696,Green Bay Packers,35865630,1201259112912306176,2019-12-01 21:57:45,69962846,Tyler Swanson
1201257337736105986,Cheesehead TV,11090842,1201259108000813062,2019-12-01 21:57:44,739769498,Hitman 1-2
1201249801624530945,NFL,19426551,1201259103332401152,2019-12-01 21:57:43,905243237127929856,NFLファン
1201234595548745730,Green Bay Packers,35865630,1201259101310857216,2019-12-01 21:57:42,825575962431610880,Mamas🦋
1201244243509035009,Green Bay Packers,35865630,1201259099859640324,2019-12-01 21:57:42,897767839,Parlay
1201254591616212992,Green Bay Packers,35865630,1201259091139674114,2019-12-01 21:57:40,221963685,jaye 💖💜💙
1201244243509035009,Green Bay Packers,35865630,1201259077806018561,2019-12-01 21:57:37,549007848,Ryan Cameron
1201257266915229696,Green Bay Packers,35865630,1201259077151555584,2019-12-01 21:57:36,300008938,Javier Ortiz
1201246593355321346,NFL,19426551,1201259048273928192,2019-12-01 21:57:30,326850281,Allison ☀️
1201244243509035009,Green Bay Packers,35865630,1201259005458305024,2019-12-01 21:57:19,750872877063368708,Karen Scheel Morris
1201244580303249408,Mad Dad,2369205487,1201258990770032640,2019-12-01 21:57:16,1089847455003365376,Let_Logic_Loose 🇺🇸
1201250994106974208,Green Bay Packers,35865630,1201258983669075968,2019-12-01 21:57:14,520044362,in lafleur we trust 9-3 🧀
1201246593355321346,NFL,19426551,1201258966543732736,2019-12-01 21:57:10,2497057784,Frank J Sakonyi III
1201239640914702339,Green Bay Packers,35865630,1201258960340312065,2019-12-01 21:57:09,1165302895673270272,Eλένη
1201250994106974208,Green Bay Packers,35865630,1201258952123715584,2019-12-01 21:57:07,726202196522463233,Billy Haim JR
1201209316063117312,NFL,19426551,1201258946855522305,2019-12-01 21:57:05,1137543707064881153,Gilang Bayu
1201249801624530945,NFL,19426551,1201258917126451200,2019-12-01 21:56:58,976617250638659584,Green Bay Today
1201208665472004097,NFL,19426551,1201258914513211393,2019-12-01 21:56:58,1137543707064881153,Gilang Bayu
1201207317737246720,NFL,19426551,1201258904753078272,2019-12-01 21:56:55,1137543707064881153,Gilang Bayu
1201250994106974208,Green Bay Packers,35865630,1201258896016457729,2019-12-01 21:56:53,723060139,Derek Vail
1201208665472004097,NFL,19426551,1201258889406230533,2019-12-01 21:56:52,956492594049114112,Esmer Fuentes
1201246593355321346,NFL,19426551,1201258874742939649,2019-12-01 21:56:48,977234844995506176,💸eboogie💸
1201244243509035009,Green Bay Packers,35865630,1201258870871445505,2019-12-01 21:56:47,2157607040,hannah
1201244243509035009,Green Bay Packers,35865630,1201258867126091778,2019-12-01 21:56:46,79412233,Jimmy Boam
1201244243509035009,Green Bay Packers,35865630,1201258860608143361,2019-12-01 21:56:45,158893215,Rafa Maravillas
1201249708082991104,NFL GameDay,352499224,1201258858011938816,2019-12-01 21:56:44,323408157,Oren Burks
1201244581746003968,Mad Dad,2369205487,1201258801254432768,2019-12-01 21:56:31,96040734,💯🇺🇸Elohim Within🤎🕯🙏🚂🇺🇸☀️
1201245264478195713,IKE Packers,889299850730319872,1201258782900269057,2019-12-01 21:56:26,1042987810553135105,chicken little 🐔
1201250994106974208,Green Bay Packers,35865630,1201258762163503104,2019-12-01 21:56:21,3414076749,Gretchen Peetz
1201203639521402880,NFL,19426551,1201258761005875201,2019-12-01 21:56:21,1137543707064881153,Gilang Bayu
1201250994106974208,Green Bay Packers,35865630,1201258753271746560,2019-12-01 21:56:19,273002632,Jonathan Murphy
1201250994106974208,Green Bay Packers,35865630,1201258746640551938,2019-12-01 21:56:18,380541506,🦋
1201235098999443466,Green Bay Packers,35865630,1201258731129884672,2019-12-01 21:56:14,1037905488141328384,Cody Komorowski
1201244243509035009,Green Bay Packers,35865630,1201258730395848705,2019-12-01 21:56:14,758424165678317568,Rebecca gee
1201244243509035009,Green Bay Packers,35865630,1201258724205244418,2019-12-01 21:56:12,425235470,Jordan-_-
1201257266915229696,Green Bay Packers,35865630,1201258708380110848,2019-12-01 21:56:09,721891180565245952,αλέ🇬🇷
1201244580655403008,Mad Dad,2369205487,1201258707016798210,2019-12-01 21:56:08,762075452085112833,themissus
1201241226927857669,#GoPackGo (9-3),60754273,1201258686527758338,2019-12-01 21:56:03,1875076874,Miguelmusic6
1201236822828998656,Green Bay Packers,35865630,1201258681863528450,2019-12-01 21:56:02,721568736809910272,Baur
1201253553018408960,Will Presti,1944881082,1201258672384610304,2019-12-01 21:56:00,1170081880475090945,Matt Segal
1201244243509035009,Green Bay Packers,35865630,1201258663618334721,2019-12-01 21:55:58,885009804661600258,Packers (9-3) 🧀
1201250994106974208,Green Bay Packers,35865630,1201258653325676544,2019-12-01 21:55:55,1609554973,Brett Kornberg
1201244243509035009,Green Bay Packers,35865630,1201258649487839232,2019-12-01 21:55:55,983946899341230080,Alyssa
1201249801624530945,NFL,19426551,1201258618563284994,2019-12-01 21:55:47,1043072826918330368,Valentina Braxton
1201246593355321346,NFL,19426551,1201258613987299328,2019-12-01 21:55:46,425235470,Jordan-_-
1201258576288681984,WarriorProphetJeremiahWBalik,989123054872608769,1201258588833865728,2019-12-01 21:55:40,989123054872608769,WarriorProphetJeremiahWBalik
1201244965692686338,NFL México,106306522,1201258567895896064,2019-12-01 21:55:35,17612081,"Give 'Em Hell, Kid"
1201219590551932928,New York Giants,240734425,1201258566583279616,2019-12-01 21:55:35,1662925963,cinnamon apple
1201257266915229696,Green Bay Packers,35865630,1201258553748705280,2019-12-01 21:55:32,1036470881596276741,AP 🧀 9-3 🇵🇹🇨🇦
1201249801624530945,NFL,19426551,1201258546693902337,2019-12-01 21:55:30,524914123,Devin 🧀(9-3)
1201201402409816071,CRAIGRICK57,365522869,1201258538728927233,2019-12-01 21:55:28,1607362724,😤
1201250994106974208,Green Bay Packers,35865630,1201258535025168384,2019-12-01 21:55:27,1403726954,MaryRGVREPUBofTX 🌟🌟🌟
1201246593355321346,NFL,19426551,1201258532797943808,2019-12-01 21:55:27,3238081392,Andrea
1201244243509035009,Green Bay Packers,35865630,1201258495900897284,2019-12-01 21:55:18,4847985717,Max Waltman
1201244243509035009,Green Bay Packers,35865630,1201258494004846592,2019-12-01 21:55:17,2315913506,L. F. MARTINEZ PEREZ
1201244243509035009,Green Bay Packers,35865630,1201258486992166913,2019-12-01 21:55:16,896652459845853185,Huncho 🦍
1201244243509035009,Green Bay Packers,35865630,1201258457720139776,2019-12-01 21:55:09,2155596504,Alexis ♀️
1201258412744617986,SportmaniaMX,1037718789142368256,1201258453043499011,2019-12-01 21:55:08,1884753474,Billopirata
1201246017779359746,UK and Irish Packers,1390248440,1201258432168378369,2019-12-01 21:55:03,4540906097,Packers12Rodgers🐐
1201238408351244288,The Guest,143680364,1201258432134877184,2019-12-01 21:55:03,1961811054,daya
1201244580303249408,Mad Dad,2369205487,1201258429265920001,2019-12-01 21:55:02,16854311,TannersDad Tim
1201254591616212992,Green Bay Packers,35865630,1201258420810272768,2019-12-01 21:55:00,2479039952,JJ
1201244243509035009,Green Bay Packers,35865630,1201258406578966529,2019-12-01 21:54:57,1332912888,Conor Mac Murdy
1201249801624530945,NFL,19426551,1201258400480481284,2019-12-01 21:54:55,164108435,Janet Jasso
1201244581746003968,Mad Dad,2369205487,1201258389747257352,2019-12-01 21:54:53,16854311,TannersDad Tim
1201257266915229696,Green Bay Packers,35865630,1201258381882875911,2019-12-01 21:54:51,415214756,dan 🦃
1201228873356197888,New York Giants,240734425,1201258368288952320,2019-12-01 21:54:47,961854457108512769,FIRST HALF BETS 🤑🏀⚾⚽🏈🏒
1201250994106974208,Green Bay Packers,35865630,1201258365634007040,2019-12-01 21:54:47,2185562250,𝖓𝖎𝖈𝖍𝖔𝖑𝖆𝖘 ☃️
1201250994106974208,Green Bay Packers,35865630,1201258346575278080,2019-12-01 21:54:42,40251128,Oliver
1201249708082991104,NFL GameDay,352499224,1201258342976503809,2019-12-01 21:54:41,957109176387493888,sophiaemma113
1201244243509035009,Green Bay Packers,35865630,1201258328049045504,2019-12-01 21:54:38,1689497864,Coach Ben Nicholas
1201234680156246023,GBP Daily,4656272179,1201258326136434688,2019-12-01 21:54:37,425235470,Jordan-_-
1201250994106974208,Green Bay Packers,35865630,1201258319614291968,2019-12-01 21:54:36,250464988,Diego Salazar
1201157613620224006,Green Bay Packers,35865630,1201258316061663232,2019-12-01 21:54:35,4540906097,Packers12Rodgers🐐
1201228873356197888,New York Giants,240734425,1201258314472054785,2019-12-01 21:54:35,2438003662,tommy
1201244243509035009,Green Bay Packers,35865630,1201258312207142913,2019-12-01 21:54:34,1646914321,Lily Meadows
1201244243509035009,Green Bay Packers,35865630,1201258302455341063,2019-12-01 21:54:32,236238914,Sam
1201246593355321346,NFL,19426551,1201258299796144130,2019-12-01 21:54:31,430927230,Paul Howard
1201257266915229696,Green Bay Packers,35865630,1201258289310392328,2019-12-01 21:54:29,4540906097,Packers12Rodgers🐐
1201249801624530945,NFL,19426551,1201258270083575808,2019-12-01 21:54:24,422378818,Daniela
1201252959633457153,Green Bay Packers,35865630,1201258269274189824,2019-12-01 21:54:24,53746922,Heather Lea 🏳️‍🌈🐴
1201257266915229696,Green Bay Packers,35865630,1201258256670310401,2019-12-01 21:54:21,729264218,Ross Wynne
1201250994106974208,Green Bay Packers,35865630,1201258255269400577,2019-12-01 21:54:21,772657172,Nicole Butler
1201246593355321346,NFL,19426551,1201258248957038597,2019-12-01 21:54:19,3251134771,Ms. Loyal
1201245290449317888,GBP Daily,4656272179,1201258247342022656,2019-12-01 21:54:19,737153295643348992,TheAuraSphere
1201244580303249408,Mad Dad,2369205487,1201258246331199489,2019-12-01 21:54:18,1958769932,T'sTwistedSister 🇺🇸🇺🇸🇺🇸
1201244243509035009,Green Bay Packers,35865630,1201258244771106822,2019-12-01 21:54:18,227627887,Joey Miller
1201257266915229696,Green Bay Packers,35865630,1201258231915528203,2019-12-01 21:54:15,53746922,Heather Lea 🏳️‍🌈🐴
1201257337736105986,Cheesehead TV,11090842,1201258222197321728,2019-12-01 21:54:13,723185970292490241,Miss Courtney
1201249801624530945,NFL,19426551,1201258210533007366,2019-12-01 21:54:10,2950918443,aaron charles rodgers
1201244243509035009,Green Bay Packers,35865630,1201258208658153479,2019-12-01 21:54:09,1199387089,sarah paige
1201257337736105986,Cheesehead TV,11090842,1201258201573969920,2019-12-01 21:54:08,4540906097,Packers12Rodgers🐐
1201244243509035009,Green Bay Packers,35865630,1201258198637907969,2019-12-01 21:54:07,715240578,grant kros
1201244243509035009,Green Bay Packers,35865630,1201258179998339074,2019-12-01 21:54:03,148950599,SidTheScienceKid of House Stark
1201239640914702339,Green Bay Packers,35865630,1201258179469991939,2019-12-01 21:54:02,3044683063,luan
1201243246036471811,GBP Daily,4656272179,1201258177179738112,2019-12-01 21:54:02,25571401,ALE
1201239640914702339,Green Bay Packers,35865630,1201258158578176000,2019-12-01 21:53:57,156769684,Ben Cadwallader
1201244243509035009,Green Bay Packers,35865630,1201258155403042816,2019-12-01 21:53:57,779399147845722117,lusca
1201252959633457153,Green Bay Packers,35865630,1201258155013025793,2019-12-01 21:53:57,4664402408,JoAnn Stewart
1201250994106974208,Green Bay Packers,35865630,1201258150969643010,2019-12-01 21:53:56,1082872498432155649,maya
1201244243509035009,Green Bay Packers,35865630,1201258150336200704,2019-12-01 21:53:55,25571401,ALE
1201249801624530945,NFL,19426551,1201258142283239424,2019-12-01 21:53:54,787684244529307648,Michael (9-3)
1201244243509035009,Green Bay Packers,35865630,1201258124969160705,2019-12-01 21:53:49,2358405349,JAKE HART.
1201244243509035009,Green Bay Packers,35865630,1201258124411207680,2019-12-01 21:53:49,335475121,Aaron Hutchinson™
1201219590551932928,New York Giants,240734425,1201258118728028162,2019-12-01 21:53:48,331239538,Emily
1201241512899743744,Green Bay Packers,35865630,1201258112008826880,2019-12-01 21:53:46,3044683063,luan
1201250994106974208,Green Bay Packers,35865630,1201258100382023680,2019-12-01 21:53:44,425394862,Jakey
1201243246036471811,GBP Daily,4656272179,1201258100302532609,2019-12-01 21:53:44,155101600,Christie🧀💚💛
1201222572353949697,New York Giants,240734425,1201258092270219264,2019-12-01 21:53:42,881302794,Nick Moi
1201231506011754501,Green Bay Packers,35865630,1201258083768504320,2019-12-01 21:53:40,20714963,🐲PACE🐲
1201250994106974208,Green Bay Packers,35865630,1201258071055568896,2019-12-01 21:53:37,2166717372,abby
1201244243509035009,Green Bay Packers,35865630,1201258067548983296,2019-12-01 21:53:36,40869812,Irv
1201244243509035009,Green Bay Packers,35865630,1201258066513022976,2019-12-01 21:53:36,1963360074,J💙
1201232064663760896,Green Bay Packers,35865630,1201258061807210501,2019-12-01 21:53:34,20714963,🐲PACE🐲
1201232854765715456,Green Bay Packers,35865630,1201258043545137159,2019-12-01 21:53:30,20714963,🐲PACE🐲
1201233795560722432,Green Bay Packers,35865630,1201258023794225155,2019-12-01 21:53:25,20714963,🐲PACE🐲
1201252959633457153,Green Bay Packers,35865630,1201258020245778437,2019-12-01 21:53:24,4906850553,Kaden
1201234595548745730,Green Bay Packers,35865630,1201258007398617105,2019-12-01 21:53:21,20714963,🐲PACE🐲
1201244243509035009,Green Bay Packers,35865630,1201258006475878401,2019-12-01 21:53:21,545555540,jake ruelle
1201250994106974208,Green Bay Packers,35865630,1201257996711538690,2019-12-01 21:53:19,3044683063,luan
1201250994106974208,Green Bay Packers,35865630,1201257993435852800,2019-12-01 21:53:18,2500428600,Shoffy 🛫
1201239640914702339,Green Bay Packers,35865630,1201257990092816385,2019-12-01 21:53:17,23367591,gracie rivera
1201245290449317888,GBP Daily,4656272179,1201257987266011136,2019-12-01 21:53:17,425235470,Jordan-_-
1201250994106974208,Green Bay Packers,35865630,1201257982434140160,2019-12-01 21:53:15,3260178780,Easy Breezy
1201257283063341056,Jason Leach,401344778,1201257981331099648,2019-12-01 21:53:15,180806291,ESNY
1201257266915229696,Green Bay Packers,35865630,1201257978365648898,2019-12-01 21:53:14,1102001305487396866,Empacotador Pistola
1201235098999443466,Green Bay Packers,35865630,1201257971780608005,2019-12-01 21:53:13,20714963,🐲PACE🐲
1201250994106974208,Green Bay Packers,35865630,1201257966428729345,2019-12-01 21:53:12,598055190,Katie Dulmer
1201250994106974208,Green Bay Packers,35865630,1201257957234634752,2019-12-01 21:53:09,1070858291998220289,Nancy 🦋
1201254591616212992,Green Bay Packers,35865630,1201257954319597568,2019-12-01 21:53:09,3414076749,Gretchen Peetz
1201244243509035009,Green Bay Packers,35865630,1201257948800049152,2019-12-01 21:53:07,598055190,Katie Dulmer
1201257337736105986,Cheesehead TV,11090842,1201257948535828480,2019-12-01 21:53:07,139960190,Dave Shreeve
1201235720440037378,Green Bay Packers,35865630,1201257948498014209,2019-12-01 21:53:07,20714963,🐲PACE🐲
1201257266915229696,Green Bay Packers,35865630,1201257939186503680,2019-12-01 21:53:05,340143555,Karl Stallman
1201236822828998656,Green Bay Packers,35865630,1201257928507953152,2019-12-01 21:53:03,20714963,🐲PACE🐲
1201252959633457153,Green Bay Packers,35865630,1201257922942132224,2019-12-01 21:53:01,850238214,chrid
1201257266915229696,Green Bay Packers,35865630,1201257915862138880,2019-12-01 21:53:00,139960190,Dave Shreeve
1201257266915229696,Green Bay Packers,35865630,1201257904096989184,2019-12-01 21:52:57,3015734067,Jolly Leans ☃️
1201238600379228163,Green Bay Packers,35865630,1201257903056928768,2019-12-01 21:52:57,20714963,🐲PACE🐲
1201257266915229696,Green Bay Packers,35865630,1201257901152784384,2019-12-01 21:52:56,428827227,Itzia Gabriela
1201250994106974208,Green Bay Packers,35865630,1201257890016837633,2019-12-01 21:52:53,804436877327536128,Carlos
1201239115473342464,Green Bay Packers,35865630,1201257886464253958,2019-12-01 21:52:53,20714963,🐲PACE🐲
1201252128637018113,Mad Dad,2369205487,1201257884169850880,2019-12-01 21:52:52,1002192314830241792,Wendy
1201257266915229696,Green Bay Packers,35865630,1201257882504892424,2019-12-01 21:52:52,1200846194043498497,9-3 🧀
1201257266915229696,Green Bay Packers,35865630,1201257874472800258,2019-12-01 21:52:50,30897466,William H.
1201239873975463943,Green Bay Packers,35865630,1201257873587744769,2019-12-01 21:52:50,20714963,🐲PACE🐲
1201244243509035009,Green Bay Packers,35865630,1201257866218344448,2019-12-01 21:52:48,4181706478,charlieleach
1201252959633457153,Green Bay Packers,35865630,1201257863131340801,2019-12-01 21:52:47,617311367,🔞+BrOOkLyNMooReXXX Home Sweet Home❤
1201250994106974208,Green Bay Packers,35865630,1201257851408338944,2019-12-01 21:52:44,772234466,Checks&Balances
1201244243509035009,Green Bay Packers,35865630,1201257848916860928,2019-12-01 21:52:44,981575620651044867,Michael Rogers
1201257337736105986,Cheesehead TV,11090842,1201257838665818112,2019-12-01 21:52:41,31689942,packersforever
1201244243509035009,Green Bay Packers,35865630,1201257835503316992,2019-12-01 21:52:40,822238770,Zada
1201240191421370369,Green Bay Packers,35865630,1201257835088302080,2019-12-01 21:52:40,20714963,🐲PACE🐲
1201257266915229696,Green Bay Packers,35865630,1201257833867743238,2019-12-01 21:52:40,437986633,RedBlack
1201181203803574273,Green Bay Packers,35865630,1201257820395581443,2019-12-01 21:52:37,789576267708313600,Δ y α l α
1201254591616212992,Green Bay Packers,35865630,1201257819359600641,2019-12-01 21:52:37,437986633,RedBlack
1201250994106974208,Green Bay Packers,35865630,1201257818717851648,2019-12-01 21:52:36,251971864,Derek Kessinger
1201246760271781889,Green Bay Packers,35865630,1201257806118182914,2019-12-01 21:52:33,1122583771239407619,ant0n10_that5h0t
1201245264478195713,IKE Packers,889299850730319872,1201257801424756738,2019-12-01 21:52:32,128295403,Ness Galván
1201244243509035009,Green Bay Packers,35865630,1201257801231634433,2019-12-01 21:52:32,1101339775254949890,Anthony.J
1201252959633457153,Green Bay Packers,35865630,1201257798337781760,2019-12-01 21:52:32,437986633,RedBlack
1201229779598499842,Lambeau Field,127930273,1201257798123892738,2019-12-01 21:52:32,2246258041,Rob Onorato
1201244243509035009,Green Bay Packers,35865630,1201257795884142593,2019-12-01 21:52:31,81360743,Morgan Reed
1201244243509035009,Green Bay Packers,35865630,1201257795724681217,2019-12-01 21:52:31,47281891,Cortez Iwuagwu
1201249801624530945,NFL,19426551,1201257794600669186,2019-12-01 21:52:31,957109176387493888,sophiaemma113
1201257266915229696,Green Bay Packers,35865630,1201257790716567553,2019-12-01 21:52:30,1120489342621732864,jordan2000
1201246760271781889,Green Bay Packers,35865630,1201257788359553029,2019-12-01 21:52:29,328833321,✨🌸Hayley Suzanne🌸✨
1201250994106974208,Green Bay Packers,35865630,1201257769803878403,2019-12-01 21:52:25,437986633,RedBlack
1201241512899743744,Green Bay Packers,35865630,1201257764183564290,2019-12-01 21:52:23,20714963,🐲PACE🐲
1201252959633457153,Green Bay Packers,35865630,1201257762786820097,2019-12-01 21:52:23,20518679,Sarah Middlemiss
1201249801624530945,NFL,19426551,1201257757912920064,2019-12-01 21:52:22,1353248576,David Kolar
1201249801624530945,NFL,19426551,1201257752728752128,2019-12-01 21:52:21,2468527915,キング £ddįę
1201257266915229696,Green Bay Packers,35865630,1201257750266691584,2019-12-01 21:52:20,1025321550,FaZeMcLovin
1201243246036471811,GBP Daily,4656272179,1201257741240750088,2019-12-01 21:52:18,425235470,Jordan-_-
1201244243509035009,Green Bay Packers,35865630,1201257740330586115,2019-12-01 21:52:18,437986633,RedBlack
1201244243509035009,Green Bay Packers,35865630,1201257738837336075,2019-12-01 21:52:17,168261889,Nikola
1201250994106974208,Green Bay Packers,35865630,1201257722382995456,2019-12-01 21:52:13,23367591,gracie rivera
1201244243509035009,Green Bay Packers,35865630,1201257719522566145,2019-12-01 21:52:13,20714963,🐲PACE🐲
1201244243509035009,Green Bay Packers,35865630,1201257713122062341,2019-12-01 21:52:11,400942928,Lee
1201257266915229696,Green Bay Packers,35865630,1201257698441998343,2019-12-01 21:52:08,1631448193,"Devils still #1, but Canes and Avs fan too."
1201250994106974208,Green Bay Packers,35865630,1201257696613171200,2019-12-01 21:52:07,909447482396102658,Samuel Bribiesca Gómez
1201209087737892865,Green Bay Packers,35865630,1201257696240033792,2019-12-01 21:52:07,430927230,Paul Howard
1201235098999443466,Green Bay Packers,35865630,1201257695833141248,2019-12-01 21:52:07,1122583771239407619,ant0n10_that5h0t
1201257266915229696,Green Bay Packers,35865630,1201257684605054977,2019-12-01 21:52:04,179569486,BigE
1201246760271781889,Green Bay Packers,35865630,1201257680880439300,2019-12-01 21:52:04,20714963,🐲PACE🐲
1201250994106974208,Green Bay Packers,35865630,1201257674488172544,2019-12-01 21:52:02,3067475598,Liam
1201257266915229696,Green Bay Packers,35865630,1201257667420917760,2019-12-01 21:52:00,1109744851,Florian Höche
1201250994106974208,Green Bay Packers,35865630,1201257660827525122,2019-12-01 21:51:59,20714963,🐲PACE🐲
1201250994106974208,Green Bay Packers,35865630,1201257651386142720,2019-12-01 21:51:57,387902767,Zach Keller
1201244243509035009,Green Bay Packers,35865630,1201257650643599360,2019-12-01 21:51:56,260492650,alicia✨
1201257266915229696,Green Bay Packers,35865630,1201257642741698561,2019-12-01 21:51:54,1199846965854572545,David Talbott
1201252959633457153,Green Bay Packers,35865630,1201257639642046467,2019-12-01 21:51:54,833063585328791552,Dave Bismo
1201257266915229696,Green Bay Packers,35865630,1201257634327867392,2019-12-01 21:51:52,328833321,✨🌸Hayley Suzanne🌸✨
1201250994106974208,Green Bay Packers,35865630,1201257631895183373,2019-12-01 21:51:52,950786733729304578,Owen pack (8-2)
1201252959633457153,Green Bay Packers,35865630,1201257625691795468,2019-12-01 21:51:50,896652459845853185,Huncho 🦍
1201250994106974208,Green Bay Packers,35865630,1201257618658013185,2019-12-01 21:51:49,188178333,Carls
1201250994106974208,Green Bay Packers,35865630,1201257618267951105,2019-12-01 21:51:49,1106609135402012673,habo
1201254591616212992,Green Bay Packers,35865630,1201257617999441920,2019-12-01 21:51:49,20714963,🐲PACE🐲
1201249801624530945,NFL,19426551,1201257586261217282,2019-12-01 21:51:41,2986126660,MARIA
1201202732532518912,Red Zone Channel,44474920,1201257582410764291,2019-12-01 21:51:40,13261222,twood3
1201257266915229696,Green Bay Packers,35865630,1201257553021284352,2019-12-01 21:51:33,2181215818,$lim🐐💸💰
1201244243509035009,Green Bay Packers,35865630,1201257545597423616,2019-12-01 21:51:31,2590096112,Sav
1201244243509035009,Green Bay Packers,35865630,1201257543881936897,2019-12-01 21:51:31,457837514,Christina
1201244243509035009,Green Bay Packers,35865630,1201257539599552513,2019-12-01 21:51:30,1146593116679475200,Tarcísio Junior
1201257266915229696,Green Bay Packers,35865630,1201257539549220866,2019-12-01 21:51:30,243975557,Greg Robinson
1201244243509035009,Green Bay Packers,35865630,1201257527524175872,2019-12-01 21:51:27,2911372790,Jess
1201244243509035009,Green Bay Packers,35865630,1201257527368978434,2019-12-01 21:51:27,55640943,Leah Buege
1201257266915229696,Green Bay Packers,35865630,1201257526966267911,2019-12-01 21:51:27,1560743412,Franch
1201257266915229696,Green Bay Packers,35865630,1201257515062829057,2019-12-01 21:51:24,3232158732,IVAN ☾
1201250994106974208,Green Bay Packers,35865630,1201257508981104642,2019-12-01 21:51:23,984908216600580096,T
1201234935903854596,NFL México,106306522,1201257506443550720,2019-12-01 21:51:22,112621694,grey martinez
1201257266915229696,Green Bay Packers,35865630,1201257499279724546,2019-12-01 21:51:20,1158233796183044096,Mackenzie Cain
1201250994106974208,Green Bay Packers,35865630,1201257495043420160,2019-12-01 21:51:19,3120216321,SnowSZN ❄️⛄️(13-6)🚀 (9-3-0)🧀 (0-0)☄️ (12-10-4)🐺
1201244243509035009,Green Bay Packers,35865630,1201257494972129285,2019-12-01 21:51:19,3303663045,Stew Caladie
1201250994106974208,Green Bay Packers,35865630,1201257486956806144,2019-12-01 21:51:17,1914968594,Gaby🌸
1201257337736105986,Cheesehead TV,11090842,1201257486721916939,2019-12-01 21:51:17,245469138,Tony Morgese
1201244243509035009,Green Bay Packers,35865630,1201257485195042816,2019-12-01 21:51:17,2152234842,derek ☾
1201243246036471811,GBP Daily,4656272179,1201257482099863553,2019-12-01 21:51:16,520044362,in lafleur we trust 9-3 🧀
1201244243509035009,Green Bay Packers,35865630,1201257471819571203,2019-12-01 21:51:14,130504385,Simon Mayne
1201257337736105986,Cheesehead TV,11090842,1201257469013581824,2019-12-01 21:51:13,16953393,Aaron Nagler
1201254591616212992,Green Bay Packers,35865630,1201257455990300674,2019-12-01 21:51:10,3120216321,SnowSZN ❄️⛄️(13-6)🚀 (9-3-0)🧀 (0-0)☄️ (12-10-4)🐺
1201257266915229696,Green Bay Packers,35865630,1201257449648316416,2019-12-01 21:51:08,931000391940038656,Ashley Nicole Wilson
1201257212469030913,🧀🧠👨🏾‍⚕️👨🏾‍🔬🧬💵,189645607,1201257437505970178,2019-12-01 21:51:06,431151084,Jamaican King 🇯🇲
1201257266915229696,Green Bay Packers,35865630,1201257423559901185,2019-12-01 21:51:02,3120216321,SnowSZN ❄️⛄️(13-6)🚀 (9-3-0)🧀 (0-0)☄️ (12-10-4)🐺
1201257266915229696,Green Bay Packers,35865630,1201257422649729025,2019-12-01 21:51:02,155101600,Christie🧀💚💛
1201246017779359746,UK and Irish Packers,1390248440,1201257421030727685,2019-12-01 21:51:02,893391278,Ryan Peacock
1201246593355321346,NFL,19426551,1201257413870882816,2019-12-01 21:51:00,721568736809910272,Baur
1201250185885757441,Green Bay Packers,35865630,1201257398767423492,2019-12-01 21:50:56,2384076626,daniel isaac sanchez
1201244243509035009,Green Bay Packers,35865630,1201257379129708544,2019-12-01 21:50:52,625269381,Alex
1201254591616212992,Green Bay Packers,35865630,1201257376269123584,2019-12-01 21:50:51,2384076626,daniel isaac sanchez
1201246593355321346,NFL,19426551,1201257369470033920,2019-12-01 21:50:49,2883169397,Danny420x
1201244243509035009,Green Bay Packers,35865630,1201257366139871232,2019-12-01 21:50:49,1198868468,Ashley Owens
1201257266915229696,Green Bay Packers,35865630,1201257365535895554,2019-12-01 21:50:48,420100937,RIP Granny ❤️
1201257266915229696,Green Bay Packers,35865630,1201257353250791426,2019-12-01 21:50:45,2384076626,daniel isaac sanchez
1201257266915229696,Green Bay Packers,35865630,1201257334653235203,2019-12-01 21:50:41,16272615,Babyf8ce
1201257266915229696,Green Bay Packers,35865630,1201257319172132864,2019-12-01 21:50:37,837500093599211520,Adam Rodry
1201249801624530945,NFL,19426551,1201257316370173952,2019-12-01 21:50:37,460756642,Corylynn♠️
1201235098999443466,Green Bay Packers,35865630,1201257311601217536,2019-12-01 21:50:36,1026700287078105088,Jamie Cheesebutt 🧀
1201257266915229696,Green Bay Packers,35865630,1201257310338859016,2019-12-01 21:50:35,2737917682,Kenneth
1201246593355321346,NFL,19426551,1201257307893403649,2019-12-01 21:50:35,190528615,Joshua Hudson
1201257266915229696,Green Bay Packers,35865630,1201257307360944130,2019-12-01 21:50:35,55860224,Katie B
1201257266915229696,Green Bay Packers,35865630,1201257302902419456,2019-12-01 21:50:33,2673495107,Doug LeJambre
